,entry,links,listbegin,listend,maxpage,title
78,"https://www.youtube.com/watch?v=zbwc5ye-uluadresinde görülebilecek bir değişik olay. bu kendin yap videoları neden hep avrupa amerika'dan çıkıyor biz neden bu kadar vasıfsızız gerçekten merak ediyorum. hayır şimdi tabi ki bizdeki bağlama ustalarını, gitar ustalarını biliyoruz ama herhangi bir ecnebi bu tür işleri yapacak yeri de malzemeyi de buluyor bizim ise boş zamanlarımızda yapabildigimiz şeyler belirli ev, avm, cinemaximum, bilet bulabilirsen tiyatro, dışarıda yemek yemek, internette vakit öldürmek... çok boş yaşadığımı bana hatırlatan videoya konu olan eylem.",https://eksisozluk.com/renkli-kalemlerle-elektro-gitar-govdesi-yapmak--5907174,14.01.2019,14.01.2019,1,renkli kalemlerle elektro gitar gövdesi yapmak
79,"takamineserisi bi gitar almanız önerilir. yamaha f310kendi akustiğimdir. yamahanın en ucuz gitarıdır ama çok iyidir. 300 liraya almıştım hala o civarlarda fiyatı. bir gün arkadaşımın evinde elime alıp çaldım ve ben bu gitarı almalıyım dedim o anda. hiç düşünmeden gittim aldım sonra zaten.gerçekten kalitelidir, sesi dolgundur ve tatmin eder. tek sıkıntısı büyük elli arkadaşlar için sap genişliği biraz dardır. benim bu yönden sıkıntım olmuştu ama çalmaya alışınca o da sorun olmaktan çıktı.ucuzdur diye kötüdür ön yargısıyla bakmayın gitara gidin bi deneyin, çalın, bakın. ben zuhal müzik'ten almıştım, hala vardır kanımca. hevesli arkadaşın hevesini kursağından aşağı indirmek için yapılmış tavsiyelerdir.ilk önce sakın ama sakın markaya bakma güzel kardeşim. akustik gitarda aynı markanın aynı modelinin aynı yıl üretilmişleri bile farklı tınlar unutma. ayrıca dünyadaki bütün akustik gitarlar tektir bir başkası onun sesini vermeyecektir. bu yüzden denemeden alınmaz. mümkünse dükkandaki bütün gitarları deneyin. bakmaya gelmediğinizi ciddi alıcı olduğunuzu söyleyin ilgilensinler.ilk önce elektro akustik mi akustik mi olduğuna karar verin. sahneye çıkmıyorsanız elektro akustik almayın. iki katı para verirsiniz. düz akustik alırken kalbur üstü bir şey oluyorsa elektro akustikte vasat bir şey olur. ayrıca albümlerde dinlediğiniz bütün akustik gitarlar mikrofonlanmıştır, çok azı elektro akustiktir unutmayın. sahneye çıkmıyorsanız yani hem ritm hem solo calmıyorsanız cut-away kesik kasa almayın, seste ciddi kayıp yaratır. jumbo kasa gür sesli olur iyi tınlar ama çalması da taşıması da zor olabilir, tabi tercih meselesi çok gezenler drednought kasa tercih etsin.kararımızı verdikten sonra geldik asıl mevzuya, alacağınız gitar kontraplak olmasın all solid olsun 200 dolara all solid gitarlar var, bunun altında zaten gitar almayın o parayı gidin tatilde yiyin bari bir işe yarasın. maun kapalı ve baslı bir ton verir, supruce tizlidir takamine g serileri bu malzemedir çok iyi olanları var ama bakmak lazım. maple tizli ve midlidir, bas dengesi iyi olan bulmak lazım. ama ağaç da çok önemli değildir güzel tınlıyorsa sorun yoktur.kasanın boyutunu ve sesin gürlüğünü bas tiz dengesini sevdiyseniz bir sonraki aşamaya geçilebilir. bu arada tel konusu da çok önemli o ayrı bir başlığın konusu ama yeni teli çıngır çıngırdır rezil gitarı bile vezir eder, eskidikçe tizler kaybolur gevreklik gider ve baslar da boğuklaşır midli kapalı bir ton ortaya çıkar, güzelim gitarı harcıyabilirsiniz bir bilenle gitmek en iyisidir. neyse tek başınızasınız ve başımın çaresine bakabilirim diyorsunuz sorun yok.sonra sap incelemesi başlar ki gitarda kaliteyi ve papeli belirleyen saptır. teller yakın olmalı, satıcılar ayar yapınca iner der ama inanmayın inmez, inse de cızlar, adam sanki bilmiyor mu eline bir alyan alıp sapı indirmeyi. bu işlem en çok 5dksını alır, ve primat soylu her birey bu işlemi yapabilir. teker teker her telde her perdeye basın tellerde cızlama var mı, cızlama varsa bırakın o gitarı yere sakince.bare basın rahat mı tel gerilimi nasıl bir bakın bakalım. sonra sap kalınlığı, sap kalın olursa iyi sustain iyi bir titreşim ve tok baslı bir gitar demektir. ama rahatsız çalım. ince sap az sustain daha tiz bir ton ve rahat çalım, ben olsam akustik gitarda çok ince sapları tercih etmezdim, ince saplı iyi markaların iyi gitarları var ama onlar çok pahalı bebeğim. neyse elinize alın bakalım.klavye ağacı da çok önemlidir. gülağacının iyisi var kötüsü var, denemek lazım. ama bir de abanoz vardır ki aman aman çok serttir bu sayede sap atmaz ömürlük gitarlardır. tonlar tizli ve midli olur, çok iyi entonasyon tutar bu yüzden bol harmoniklidir. çok iyidir çok, ama papeli de ona göredir. neyse siz iyi bir gülağacı arayın. tip mip ıvır zıvır bunlar hikaye ama segul müdür nedir bir headstocklu gitar var ki dünyanın en iyi sesini veren gitarı olsa alıp kullanmam o derece.şöyle bir anekdotla bitireyim benim gitarım takamine g321 takaminenin 193 euroluk bir modeli. alt serilerinden bir tanesi, zamanında bütün dükkanlardaki bütün fiyat aralığındaki gitarları deneyip almıştım, ve çok sevmiştim, bir süre önce değiştireyim dedim ve yine dolaşmaya başladım lag gitarlara baktım 1400tllik olanı benim gitarın yanına yaklaşamaz, alt serileri hep clız ve tiz sesli çünkü sapları çok ince, he benim gitardan rahat mı rahat orası ayrı.lagları beğenmedim geçiniz, fenderler eh idare eder ama yok be gülüm geçiniz. epiphone aman yanına yaklaşmayın gerçekten çok vasat. yamaha alt modeller rezil üst modellerde de yine denemek lazım. sonra 3000 tlik taylor baktım ağzım açık kaldı çünkü rezildi. sonra 700 tllik bir cort baktım cirlop gibiydi hatta satıcının ağzı açık kaldı. ama diğer cortlar da sallantıdaydı. sonra segul denedik yok tutmadık. sonra bir prs denedim ki aman aman, prs se angulus custom, harika bir şeydi. resmen kendine ait bir tınısı vardı. ama abanoz klavyeli. onun standardına baktık corttan çok daha kötüydü. ama custom olanı dehşet bir şey, tabi ki fiyat 1500 papel benim 500 liralık gitardan 3 kat daha iyi mi diye sorarsanız hayır sadece daha iyi.mükemmel bir gitar değil. 10000 tllik gibsonları denedik ki alamayacağımı söylediğim halde dene olsun dedi ki helal olsun. onları da denedim, çok güzel gitarlar ama mükemmel değiller prsden daha iyi değiller mesela. kısacası benim takamineden daha iyi gitar bulamadan geldim. eve gelip af diledim takadan onu aldatmayı düşündüğüm için.bir ilave de şu e kardeşim mükemmel gitar ne diyebilirsiniz. satıcıda görmediğim bir arkadaşımdan alıp denediğim (bir arkadaş ekolü) martin d45 santur gibi gitardı. ayrı bir müzik aletiydi, nirvanaydı tabi 8000 papelcik. tl ile 16000 civarı ama peşin 15000e bırakırlar sanırsam.hadi kolay gelsin.edit: takamine gd 321'i değişirdim, yine takamine aldım gd 50. çok ama çok güzel bir gitar, ses kapağı all solid spruce, yani kontrplak değil, gerçek ağaç, ki bu bölüm sesin oluşumuna en fazla katkı sağlayan bölüm. yanları ve arka kapağı lamine gül ağacı, her ne kadar lamine olsa da takamine bu işi iyi biliyor, ucuz bir lamine malzeme gelmesin aklınıza. sapı çok rahat, sap kalınlığı çok ideal ayarlanmış, yani sonuç olarak gümbür gümbür gevrek bir gitar. ayrıca çok hafif, bunu da belirtmeliyim.bu gitarı alırken de bütün gitarcıları dolaştım, deneyebildiğim her gitarı denedim. bu belki de en sevdiğim gitar oldu ve alabileceğim fiyat seviyesinde olması mucizeydi. 10.000 tllik gitar da denedim, 500tllik de ve yine gördüm ki akustik gitar isi hiç belli olmuyor, 2000tlye 10.000liği dövecek gitarlar vardı.bazı lamine kasalar masif ağaç kasalardan daha iyi tınlıyordu. ama bazı masif kasalar vardı ki, cidden tam anlamıyla gitardı. bir de şunu farkettim, diğer markaların gitarları arasında ciddi kalite farkı olabiliyor ama takamine standardı iyi tutturmuş, aynı serideki gitarlar arasında atla deve fark yok.özellikle internetten sipariş edecekler bunu göz önünde bulundurabilir. gereksiz yere pahalı bir akustik gitar almayın.https://keremkoseoglu.com/…eed-an-expensive-guitar/ eğer ilk defa gitar calacaksanız bir çok akustik gitarın perdeleri geniş, telleri sert olacağından bare basarken elinizi çok fazla yoracaktir. kaliteli modellerle bu sıkıntıyı asabilirsiniz. almak istediğim öneriler.çünkü dolar kuruyla gitar fiyatları inanılmaz pahalılaşmış ne alacağımı şaşırdım.edit: mesajlar alıyorum bazen cort ad810 aldım. profesyonel olarak uğraşmıyorum bazı sorularınızı cevaplayamıyorum. güzel işte",https://eksisozluk.com/akustik-gitar-alacaklara-tavsiyeler--4416986,02.08.2015,07.01.2019,1,akustik gitar alacaklara tavsiyeler
80,"marka olarak darco 4 €, savarez 10-15$, d'addario 10$, sonora 4$, martin 7$ fiyatları vardır. en iddialı ve kaliteli olanı fransız menşeilisavarez'dir. klasik gitar teli cok onemli birseydir.. gitardan cıkarmak istediğiniz tını direk buna baglidir..hard tension gitar telleri vardir ki en onemli ornegi d'addario j 46' dir. altın kaplamaladir uzun omurludur ilk baslarda super ses verir sonra susar..saglam tırnaklarınız yoksa kırar, serttir. bide soft tension teller vardır ki super bi ornegi d'addario ej 45'tir. ayrıca bununun misinalarida siyahtır.. ej 45 telleri gumus kaplamadir ve hayatini guzel ses vermeye adamiştir ancak ömrü cok kısadir.. hala öylemi bilmiyorum ama d'addario'nun telleri bir dönem sertliğine göre renklere ayrılırdı.daha genç iken*heves edip gitara başladığımda hocam bana tel alamamı söylemiştibunun üzerine aznavur pasajında bir dükkana girip tel var mı diye sordumorada çalışan da bana ne renk d'addario  istiosun diye sormuştueh bilmiyoruz tabi bende""eee şey görebilir miyim acaba?"" (hangi renk nasıl gözükür diye düşünmekteydim)görevli kişi benim acemiliğimi anlamış olacak kiyüzünde tebessüm ile""sertliklerini ifade etmek için renklerle satılıyor, sen kimin öğrencisisin?"" şeklinde bi yaklaşımlamavi renk d'addario almıştım* re teli her zaman mi telinden daha once ben kopacam gerginligindedir. cogu zaman kopar da... (bkz:hannabach) gumus kaplama flamenco kullandıgim en iyi gitar tellerindendi. malzeme mühendisleri bunlara da dadanmış; artık bazı markalar (sanırımakordu daha rahat yapıldığı için) tellerini kompozit malzemeden yapmaya başlamıştır.ben yeni başlayanlara dadario j45'i öneririm, hem çok pahalı değildir hem de rahattır.ayrıcadadariokompozit de sevimlidir; yukarıda bahsettiğim olayı tatlı bela sol teli için uygulamışlar. yadırgayanlar için pakette bir sol teli daha var ayrıca.savarezallianz favorim olmakla birlikte, kompozitten yapılmışlarını daha kullanmadım; ama zannetmiyorum beylerimi işi batırsın. klasik gitar teli, 3 tiz tel -naylon- ve 3 bass tel -ipek üzerine çelik sarılı- olmak üzere 6 telden oluşur.en alttaki tel en tiz tel olup, 1. tel olarak adlandırılır ve yukarıya doğrumi329.63 hz -si246.94 hz -sol196.00 hz -re146.83 hz -la110 hz -mi82.41 hz şeklinde akord edilir.almadan önce şekillerine bakmakta fayda var, bazı modeller tiz telleri silindir olarak değil de yatay üretiyor, basmak kolay oluyor. özellikle mi telinde parmakları kesmeye kadar varan kazmalıkların önüne geçmede bire bir.farklıtensionlarda üretilirler; yüksek bir ses içinhard tension-gitarına ve kendine güvenen extra hard da alabilir tabi- teller tercih edilmelidir. ayrıca hard tension teller iki elde de tekniği geliştirmeye yardımcı olur. bununla beraber yeni başlayanlar daha yumuşak tellerde daha rahat edeceklerdir.telleri değiştirmek isteyenlere tavsiyem, telleri söktükten sonra gitarı bir güzel temizlemeleri, cila gerekiyorsa cila sürmeleri-gitar için cila veya benzeri bir şey yoksa mikrofiber bir bez ile silmek de hiç yoktan iyidir-, yarık varsa tamir etmeleri olacaktır. köprüyü temizlemeye geçmeden önce tüm perdeleriçelik yünüile perdeye paralel biçimde çok bastırmadan temizlemeleri (ses deliğini kapamayı unutmayın) -perdeler yağ ve kir dolu oluyor, siz farketmesinizde- ve bunun ardından köprüyü üstüne bir kaç damla mineral yağı -veya limon yağı- damlatılmış temiz bir bez ile bir güzel silmeleri -ve hemen ardından kurulamaları olacaktır. burada limon yağı veya mineral yağı kullanmamızın sebebi diğer yağlar yapışkanlaşıp kirlenebiliyor. hemen kurulama sebebimiz ise eğer yarık varsa içine yağ kaçırmayalım diyedir. göz damlası kadar şişede bir limon yağı, 5 ila 8 lira arası bir fiyata satılıyor. bir kaç damla kullanacağımızdan, resmen ömürlük. uc tane celik uc tane plastik telden olusur tamami. kalinligi artarsa gitarin kullanisi da artar. mesela 0.28 telle mukemmel ritim tutulur. gitarımla uzun zamandır haşır neşir olmadığım için kopmuş olan parçalarıdır.online alışveriş sitelerine gidip bakıyorum. daddario markasının ej45 var ej 49 var başka numaralar var ve ben bunların ne demek olduğunu bilemediğim için alamıyorum. bilgili sözlük yazarlarının yeşillendirmesini rica edeceğim. iki tıngırdatalım da ruh halimiz düzelsin.",https://eksisozluk.com/klasik-gitar-teli--604266,20.04.2003,06.01.2019,2,klasik gitar teli
81,gitarın gövde kısmına verilen şekillerin isimleri.(bkz:strat)(bkz:flying v)(bkz:king v)(bkz:randy rhoads)(bkz:explorer)(bkz:les paul)(bkz:telecaster)(bkz:kelly)(bkz:y2kv)(bkz:roswell rhoads)(bkz:star) (bkz:warlock) bir başka güzeljacksontasarımı:warriorçeşitlibc richdizaynları:(bkz:bich)(bkz:beast)(bkz:stealth) (bkz:mockingbird) (bkz:king w) zannimca en guzel sekilgibson sgdedir. (bkz:steinberger) (bkz:akustik gitar govdeleri) jaguar ve jazzmaster unutulmamali firebird,https://eksisozluk.com/gitar-govde-sekilleri--376462,09.09.2002,06.01.2019,2,gitar gövde şekilleri
82,jamiroquai-runawayaldık ama duruyor kenarda. jason newsted-the bass guitar doodle(ayrıca bakınız:http://www.youtube.com/watch?v=eyxiafj84wg) red hot chili peppers-knock me down orion-metallica iron maiden bas gitarı aleni bir şekilde önde tutmasına rağmen yazılmamış.(bkz:phantom of the opera)(bkz:wrathchild)(bkz:the clansman)başta olmak üzere bakınız sürüsüne bereket iron maiden şarkıları! (bkz:cosmic sea)*(bkz:metalshock)* (bkz:şurmat) megadeth-dawn patrol bırak kadının olayım - şebnem ferah pulling teeth-cliff burton,https://eksisozluk.com/bas-gitar-aldirabilecek-sarkilar--2406990,11.05.2010,05.01.2019,14,bas gitar aldırabilecek şarkılar
83,"sanat kazanacak ! akdeniz akşamlarıçalmamasıyla takdirleri kazanmıştır. türk medyasının leş olduğunu zaten biliyoruz da bbc'nin bile sırf türkçe diye bu kadar boş haber yapmasına şaşırdım, üzüldüm.ben doktor değilim, tıbbın t'sinden dahi anlamam ama bazı beyin ameliyatlarında hastalara genel anestezi uygulanmadığını biliyorum. bunun nedeni ""gitar çalan parmakların zarar görmemesi"" falan değil, olası bir yanlış müdahalede hastadan geri bildirim alabilmek ve haberde de tuhaf bir biçimde açıklandığı üzere beyni test etmektir. hiçbir şekilde tepki veremeyecek bir hastanın beynini haşat ettiğinizi o ayıldıktan sonra anlarsanız çok geç olabilir ama hasta gitar çalarken ""lan bana bi' şey oldu, elim tutmuyo??"" derse hızlı bir biçimde durumu gözden geçirme ve hatta geri çevirme şansınız olabilir. ""buraya dokununca bozuluyo demek ki"" diyebilirsiniz.dayı müzisyen olduğu için uyutulmamış falan değil yani, kimse ""parmağı zarar görmesin"" diye ayık adamın beynini açıp ameliyat yapmaz. prosedür öyledir, bir sebepten dolayı belli türdeki ameliyatlar bu şekilde gerçekleştiriliyordur; adamın ameliyatı da o yüzden böyle yapılmıştır.haber diye yazacak bir şey bulamayınca böyle götlerinden sallamışlar işte.",https://eksisozluk.com/acik-beyin-ameliyati-olurken-gitar-calan-adam--5896083,04.01.2019,04.01.2019,1,açık beyin ameliyatı olurken gitar çalan adam
84,"plastik yerine celik tellere sahipklasik gitar.. ayrica govdesi de daha buyuktur daha $ahane ses vermesi icin..(bkz:a tout le monde) gitarların fikrimce en güzel ses çıkaranı. nefis blues calinir bununla. eger kisi ehil ise, hem calan hem dinleyen acayip zevk alir. penaile çalınması zorunlu değildir, aynıelektro gitargibiakustik gitardatırnakile çalınabilir, çalan gudik gitaristler vardır (bkz:guru) eger calan kisistevie ray vaughanise cok daha guzel gelir kulaga. tirnak ile calindiginda celik teller dolayisiyla tirnaklari eritir yer bitirir bu meret. ayrica klasik gitardan akustik gitara gecildiginde ekstra sert kalin bok pusur tel alma salakligini zamaninda gostermis bir kisim hodukler (bkz:anakha) ilk ellerine aldiklarinda bare basamayip parmagini yara yapabilirler, bi sure sonra gecer. cok guzel ses cikar, tinlama suresi klasikten uzun elektrodan kisadir genelde (tremolosuz), en guzelleri(bence) yamaha tarafindan cikarilmis olan apx serisidir. 6'dan daha yuksek modeller saniyorum sadece renk bakimindan degisiktir. ayrica bi de elektro akustik olayi vardir, bunlarda amfi cikisi bulunur, efekt verilince abuk ve bazen guzel sonuclar alinabilir. en guzel kullanim yerleri blues, huzunlu sarkilar(her telden alternatiftir, bluesdur kildir tuydur) ve eski zaman havasi verilcek sarkilardir(bkz:blind guardian) zira atalari olan lavtaya falan az bi efektle benzetilebilir sesi. kanımcaakustik gitaryanlış yerleşmiş bir tanımdır. bu gitaraçelik telli gitar(ki ecnebiler bu gitara geneldeacoustic guitaryerinesteel string guitarderler.) demek daha doğrudur. çünküklasik gitardenen gitar (naylon telli gitar) da bir çeşitakustik gitardır. çünkü ses çıkarmak için başka bir ses düzeneğine ihtiyaç duymaz. soner günday'ın orçun kunek'inin bir dönem, her hafta nadide bir üyesini tanıtmış olduğu sanatçılarımızdan birinin soyadı. tam adı ""şeyhmus akustikgitar"" mı neydi. ya da öle bişey. (bkz:akustik gitar govdeleri)(bkz:martin)(bkz:takamine)(bkz:yamaha) govdesine vurularak calinan sarkilara ayri ritmik bi hava katabilen gitar.tadina varabilmek icin (bkz:more than words). hatta bakmakla yetinmeyip bol bol dinleyiniz.",https://eksisozluk.com/akustik-gitar--49919,21.11.1999,03.01.2019,11,akustik gitar
85,"guns 'n rosesnovember rainled zeppelinthank you pink floyd - comfortably numb (bkz:bigbang) adagio rodrigo still got da blues gül pembe , barış manço. eric clapton- leila 300 milyon yıl önce dinosaurus die bi grup... recuerdos de la elhambragüzel klasik parça, tremolo savatage-turns to me",https://eksisozluk.com/guzel-gitar-sololari--50186,07.12.1999,29.12.2018,10,güzel gitar soloları
86,"“güney afrika'da beyin tümörünün alınması için ameliyata giren müzisyen musa manzini, ameliyat sırasında gitarını çaldı.”kaynak:https://www.dunyahalleri.com/…gitar-calan-muzisyen/video:https://twitter.com/…tatus/1076527885807104000?s=20",https://eksisozluk.com/beyin-ameliyati-sirasinda-gitar-calan-muzisyen--5887418,25.12.2018,25.12.2018,1,beyin ameliyatı sırasında gitar çalan
87,"dünya'da mümkün olan olmayan aşkların notalara döküldüğü, kulaklarda ve yüreklerde unutulmaz mutluluklar, sevinçler, hüzünler, teselliler ve hayal kırıklıkları meydana getiren şarkıların oluşturulmasının yolunu açan muhteşem müzik aletleri.trio.",https://eksisozluk.com/piyano-gitar-keman--5885509,24.12.2018,24.12.2018,1,piyano gitar
88,"onlarla da olmuyor, onlarsız da olmuyor. işte benim için böylesine bir garabetlik içerisinde bulunan müzikal algoritmalar.",https://eksisozluk.com/gitar-modlari--5885435,24.12.2018,24.12.2018,1,gitar
89,"(bkz:thriller albümüyle patlama yaratan michael jackson) (bkz:darbe alan ayak serce parmagindan cikan cit sesi) (bkz:ok computer/#35446228) duyulmayan, hissedilendir. insanı albümün atmosferine sadece 15 saniyede sokan inanılmaz sestir. alıp çok uzaklara götüren, anında tüylere esas duruş emri veren şahane bir etki.bu sadece ses olamaz.dünya müzik tarihinin en iyi albümünü dinlemeye başlarken hissedilen etkidir aynı zamanda. aha şunun ilk 25 saniyesi falan işte:http://www.youtube.com/watch?v=kge29orphriişin ilginci hayatında eline gitar almamış bir insanın ilk günden çalabileceği basitliktedir. misal ben. şöylebir şeydir. kutsalok computeraçılışıdır aynı zamanda.(bkz:jonny greenwood)",https://eksisozluk.com/airbag-sarkisindaki-muazzam-gitar-sesi--1151547,29.12.2004,22.12.2018,1,airbag şarkısındaki muazzam gitar sesi
90,"rahat bir işe sahip olmaktır.haftada bir dı dın, dın dı dı dın dov. dı dı dı dıt.",https://eksisozluk.com/jerry-seinfeldin-arkasinda-bas-gitar-calmak--5879784,18.12.2018,18.12.2018,1,jerry seinfeld'in arkasında bas gitar
91,http://www.faz.net/…sg=aovvaw0bwru7pqv0cq_l0wtpgqsv oha lan! gibson da iflas ediyorsa cidden dünya piyasasının çivisi çıkmıştır. borç batağında yüzerken götükompilekaptırmamak için 2018 mayıs ayındachapter 11dahilindekonkordatoçekmesidir. elektronik zamazingo piyasasını bırakıp overpriced gitarlar basmaya devam edecekler.,https://eksisozluk.com/gibson-gitar-ureticisinin-iflasi--5639661,02.05.2018,02.05.2018,1,gibson gitar üreticisinin
92,"gebze'de kent meydanında gitar çalan gençlere zabıtanın müdahalesi sonrası; ""hırsızlık, gasp mı yapsaydık"" diyen öğrencilere zabıtanın cevabı ""git yap"" olmuştur.https://twitter.com/…tay/status/1072510738936283137",https://eksisozluk.com/sokakta-gitar-calan-genclere-zabita-mudahalesi--5875010,13.12.2018,13.12.2018,1,sokakta gitar çalan gençlere zabıta
93,"klsik gitar calmadan bas gitar ogrenmek ile bir ust level'a cikilan durum. (bkz:bu da benim reklamım hüsnü) elektro gitar ogrenmenin kolay yoludur. zira klasik gitar ile elektro gitarin tutus teknikleri farklidir.klasik gitarda dik bastigin parmaklari elektroda kullanirsan yuksek gain'de hayvan gibi kirli sesler cikarirsin.elektro calarken caldigin tel disindaki telleri surekli sessiz tutman gerekir ki bunun yolu da tellere yatay basmayi gerektirir.o yuzden caniniz elektro calmak istiyorsa, ama once klasik calayim falan demeyin, yok oyle birsey.ha ama maymun istahli biriyseniz once en alt seviye modelleri daha ucuz oldugundan bir klasik alip gecici heves mi denemesi yapabilirsiniz. ama elektro calmak istiyorsaniz gidin elektro ile ogrenin. 20 yıldır gitar çalan biri olarak benim de en başından aynı sistemle başladığım durum.ama ne yazık ki gitar diye hepsine aynı bakıp, çalma şekilleri aynı deme hatası yapılıyor. yani aynı şekilde bir örnekle, güvercin de kuş, serçe de kuş ama farklı hayvan nihayetinde.bütün gitar çeşitlerini de sırf adlarında gitar geçiyor diye aynı kategoriye koymak zaten akıl karı değil.kişi hangi gitarı çalmak istiyor ise onun eğitimini doğrudan alabilir. yani klasik çalmadan elektro, elektro çalmadan bas gitar çalamazsın gibi ifadeler bi bitmediniz amk ifadelerinin en goygoyundandır. hepsi farklı enstrümandır. davul çalmadan obua çalamazsın demekle aynı şeydir. rahat olun. bu goygoya son verecek neferlerden biri olmak adına söylüyorum: çalarsınız. mümkündür ve bana göre avantajdır.ne çalmak istiyorsanız direkt ondan başlayın derim.klasik gitar çalarak gitara başlayan kişi elektro gitara geçtiğinde biraz zorlanabiliyor. tellerin birbirine yakın olması nedeniyle perdelere basarken zorluk yaşayabildiği gibi, pena kullanmaya da alışmak zaman alabiliyor. pena ile arpej yapmak daha önce el ile yaptığınız için biraz güç olabilir. ama sonuç olarak aşılmayacak bir zorluk değil.ne demiş sakıp ağa: çalışmak çalışmak çalışmak... (bkz:on numara başlık olmuş)(bkz:reklam olduğu hiç anlaşılmıyor) elektro gitar, pahalı ve meşakkatli (bkz amfi, kablolar, pedallar vs) bir uğraş olduğundan, yeni gitar alacak olanları eli boş göndermemek için esnafın uydurduğu bir kavramdır ""gitara klasik gitarla başlanır"". yok öyle bir şey.ha, bir gitar türünün öbür gitar türüne etkisinden söz edeceksek; akustik gitarla elektro gitar kariyerinizi bir arada yürütmenizi tavsiye ederim. hatta elektro gitarda çalacağınız her şeyi akustik gitarla, hemen hemen aynı tekniklerle etüd edebilirsiniz. ayrıca parmak kaslarınız ekstra güçleneceğinden elektro gitarı çok daha rahat çalarsınız. teşekkürler izmir müzik kursu dememi sağlamış bilgilendirme. artık ben de izmir müzik kursuyla gitar öğreniyorum.* türkiye'de bu masalın çıkış noktası çok eskilere dayanır. 80'li yıllarda, hatta 90'lı yılların başlarında türkiye'de doğru dürüst elektro gitar yoktu. en ucuz seçenekleriniz o zamana göre astronomik fiyatlardan başlıyordu. hemen her müzik mağazasının vitrinide sadece bir adet bulunan, yıllardır aynı yerde durmaktan tozlanmış fender stratocaster gitar, bir türlü alıcı bulamıyordu. bunun en güzel örneklerinden biri, ankara'daki moda çarşısının yakınlarında bulunan müzik mağazasının vitrininde rahat bir 4-5 yıl beklemiş olan krem rengi amerikan stratocaster'dır. biz okul çıkışı filan gidip ""ritchie blackmore'un gitarı"" diye bakardık.öte yandan, klasik gitar denen nesne çok daha ucuza edinilebiliyordu. o dönemin aynı zamanda tüccarlık yapan gazeteleri filan, kampanya üzerine kampanya yapıp klasik gitar satıyordu. mesela en ucuz elektro gitarın 700-800 tl olduğu dönemde, klasik gitar 200 tl'ye alınabiliyordu (sonuna bin ya da milyon ekleyin).işte bu yüzden özellikle türkiye'de bir ""klasik öğren, ondan sonra elektro gitara geçersin"" hikayesi uydurulmuştur. olay tamamen parasızlık ile alakalı. o zamanlar elimize kerrang, metal hammer filan geçse, hemen alet edevat reklamlarının olduğu sayfalara geçer, ""klasik gitar"" fiyatına satılan, ucuz mu ucuz elektro gitarlara bakıp iç geçirirdik.90'lı yılların ortaları gibi piyasaya ufaktan hohner, squier, epiphone girmeye başladığında elimiz gitar görmüştü nihayet. ama onları da alıp, mesela squire yazısını sildikten sonra stratocaster yazdırırdık.neyse, uzun lafın kısası, klasik gitarın elektro gitara faydası filan yok. boşuna teori kasmayın. ""ben komple gitarist olacam"" diyorsanız, ayrı. ama elektro gitarın duygusu, tekniği farklıdır. müzik teorisi ise elektro gitar için de aynıdır, trombon için de aynıdır. teori öğrenmek için ille de klasik gitar öğrenmenize gerek yok.ne güzel, artık türkiye'de bizim sahip olamadığımız her türlü imkan var bu konularda. eskiden bir sene para biriktirip dandik bir distorsiyon alabiliyorduk. zira bunların hepsi fahiş fiyatlara satılıyordu. şimdi daha kolay.ama tabii ki o yılların verdiği gazla elimiz para görünce nerede duracağımızı da bilemedik. şu anda çalışma odamın duvarlarında 8 adet üst-düzey gitar var. 4 tane de bodrum kattaki stüdyomda var.gerçi benim jenerasyonumun büyük bölümünün ilk gitarı, sanırım güneş gazetesinin sattığı yamaha cg130'dur. klasik gitar. klasik gitar calarsaniz, buyuk ihtimalle ayni veya benzer ritimle 1 ile 5. perde arasinda gelip gideceksiniz. bazen 7. perdeye kadar ulasirsiniz ama cok nadir olur. hatta 100 tane nota calacaksaniz bunlarin en az 70 tanesi 1 ile 3. perde arasinda olur.elektro calmayi ogrendiniz zaman iste, gitar kac perdeyse, okadar perde kullanirsiniz.bundan yaklasik 2 sene once bir barda cocugun teki akustik gitariyla 12 perdeye kadar indi. o gunden sonra bir daha boyle bir sey gormedim. ben az once biraz gitar tingirdatirken 1 ile 22. perde arasinda geldim gittim zaten surekli.azicik paraniz varsa, ikinci el boktan bir elektro bulun bir de amfi falan. oturun onunla ogrenin. akustikle hayatinizi zorlastirmayin. klasik veya, neyse iste anladiniz sizler.(bkz:les paul)",https://eksisozluk.com/klasik-gitar-calmadan-elektro-gitar-ogrenme--4907098,08.09.2015,12.12.2018,2,klasik gitar çalmadan elektro gitar öğrenme
94,akdeniz akşamlarııııı bir başka oluyooooram g f e(bkz:yaşlı başlayanlar için gitar dersleri)edit: 35 yaşındayım akorları düzelttim pardon,https://eksisozluk.com/38-yasinda-gitar-calmasini-ogrenmek--5742117,02.08.2018,02.08.2018,1,38 yaşında gitar çalmasını
