,date,entry
2390,23.05.2013,her ay 3.75 ekstre ucreti ve bsmv ücretimi ne birşey kesmeye başladılar.iki aydır yeni girdim hesabıma da gördüm 2 aylık borcum kaldı ondan sonra güle güle garanti bankası ne fena bir şeymişsin sen oyle.zaten bankalardan nefret ediyorum ve mecburen kullanıyorum buda artık garantiden kurtulmamın bir sebebi olur.
2391,23.05.2013,pos cihazını bu bankadan almış olan iş yerleribonus kartveren diğer bankalardan pos cihazı alamıyor.
2392,23.05.2013,"iktisadi idari bilimler fakültesinde okuyan birçok insanın, başlangıç olarak 6 bin tl maaş ile çalışma hayalleri kurduğu şirket.hayallerde yaşıyor bazı ibneler"
2393,23.05.2013,gün içinde beni 18 20 kere 4440333 numaralı hatlarından arayarak taciz eden banka. meşgule veriyorum peşinden yine arıyolar. açmıyorum aramaktan vazgeçmiyolar. zamanında bi gafletle kartlarını aldığımda ben deli gibi arayıp onlara ulaşamıyodum. ne zaman ki kartımı hesabımı kapattım kıymete bindim. oh olsun şimdi de ben açmıyorum. ama bu onların aramaktan vazgeçtiği anlamına gelmiyo tabii ki. olur olmaz zamanlarda telefonum çalıp duruyo. umarım yakın zamanda bu taciz olayından vazgeçerler yoksa ya telefonu kırıcam ya da aradıklarında açıp arayanı paylıycam yoktan yere. son çare çağrı engelleme programı kurdum umarım o işe yarar
2394,23.05.2013,sikmekte tereddüt etmeyenkanka.merkezi istanbuldadır.
2395,24.05.2013,bugün 3 defa arayarak kredi vermeye çalışan banka.
2396,24.05.2013,"müşteri hizmetlerini her aradığımda dumurlardan dumur yaşatan banka. bu kez de ablamızswift kodunun ne olduğunu bilmeyerek beni şaşırttı. aslında neden şaşırıyorum ki.garanti bankası müşteri hizmetlerini aradım ben. bunlar normal. salaklık bende.. swift kodunu soruyorum bana ısrarla farklı hesaplarımınibannumaralarını söylüyor. şöyle bir transfer gelmesi gerekiyordu diyorum, ""e zaten hesabınızda ondan fazla para var."" diyor. pardon ablam ya seni uğraştırdım. terbiyesizlik benim yaptığım. zaten param var, fazlasını ne yapacağım değil mi? swift de zaten sadece taylor'un soyadı.. (bkz:taylor swift)"
2397,24.05.2013,fındıkzade şubesinde iki bankamatiğinden biri sürekli değişen şekilde bakımda olan banka. az evvel yine gittim yine tekti arkadaş yahu. orada birçok çiftli atm mevcut ve faalken niye hep onlar böyle anlamak güç.
2398,24.05.2013,bugün kredimden kurtulduğum banka.. yakında kredi kartlarımı ve hesaplarımı da iptal edeceğim.. ama önce bir avukata gidip yıllardır sömürdükleri komisyonları dosya masrafları hikayeleri geri alacağım.. sonra da afiyetle kapatacağım..
2399,26.05.2013,2012 kurumlar vergisinde ilk sırayı alan firma.
2400,26.05.2013,"güvenlik sebebiyle iptal ettikleri paracard'ımın yenisini yaklaşık 1 aydır hala göndermemiş olan banka. paramı çekebilmek için harcadığım taksi paralarını karşılasın ibneler.telefon şubesini arıyorum, en yakın şubeye gidip sorun diyorlar, şubeye gidiyorum, telefon şubesinden yardımcı olsunlar diyorlar. bari cukkaladığınız kadar iyi hizmet verseniz."
2401,26.05.2013,1 milyar 180 milyon 653 bin 967 lira ile 2012 yılında en fazla kurumlar vergisi ödeyen kurum olmuş. 2011 yılında birinci olanmerkez bankasını da geçmiş ki zaten karlılığını arttıran diğer bankalar***da 2012 listesinde 7. olan merkez bankasını geçmiş vaziyette.
2402,26.05.2013,"hiç kullanılmayan karttan hiçbir şekilde para talep edemez, etse de alamaz. hukuken hiçbir bankanın böyle bir hakkı yok, hakkınızı arayın derim."
2403,26.05.2013,"2012 yılı için 1.180.653.967,21-tl tahakkuk ilekurumlar vergisirekortmeni olmuştur."
2404,26.05.2013,(bkz:ota boka para alan banka)
2405,27.05.2013,bir iş bankası değildir.
2406,31.05.2013,"insanı delirten banka. maaş hesabım açıldığından bu yana, herhalde 150 kere aradılar kredi kartı için. istemiyorum lan sizin kredi kartınızı aramayın artık ibibikler!"
2407,01.06.2013,"bir banka olarak zaten yerlerde sürünnen bu banka, aynı zamanda tüm finansal gücü, medya ayakları (ntv, star) ile iktidarın ve onun polisinin destekçisidir. pazartesi günü bu bankada parası olan herkes parasını çekerse, belki akılları başlarına gelebilir."
2408,01.06.2013,(bkz:garanti bank hesaplarımızı kapatıyoruz kampanyası)
2409,01.06.2013,(bkz:#34223405)
2410,01.06.2013,3 haziran 2013'e hazırlıklı olmasını tavsiye ettiğim banka.çok hesap kapanacak efendiler!
2411,01.06.2013,damat ferit'in bankasidir.
2412,01.06.2013,benim oyum neyi değiştirir ki deyip oy vermeyen malların başka bir versiyonunu sözlükte göstermiş bankadır.
2413,02.06.2013,dün akşam alsancak tarafındaki şubelerinin eylemciler tarafından ziyaret edildiği banka.
2414,02.06.2013,bugun itibariyle son birkaç gunku olaylara tepki vermeyen ntv yuzundenkredi kartımı kapattıgım banka. hesabımı call center dan kapatmadılar onu da subeden kapatacagım. bu ulkenin insanlarına gaz atılır zulm edilirken sesi cıkmayan grubun bankası benim bankam olamaz.
2415,02.06.2013,"artık yandaşlara maddi destek vermeyi kesmek istememden ötürü az önce kendilerinde açık bulunanmiles and smileskartımı iptal ettirdim.tabii müşteri hizmetlerini arayıp kartımı iptal etmek istememle ""ama efendim kampanya..."" diye vızırdamaya başlamaları bir oldu. ""kartımı kaybettim"" dedim, ""yiyor mu açık tutmak kartı?"". tamam yenisini gönderelim dediler. ""yurtdışında yaşıyorum, türkiye adresime de gönderirseniz kuryenizin suratına kapatırlar o kapıyı kimse teslim almaz kartı"" dedim.aslında göte girebilecek şeyler de söyleyecektim kendilerine.çapulcuyum ya. yine de dilim varmadı."
2416,03.06.2013,https://twitter.com/…1277606798323713/photo/1/large
2417,03.06.2013,"bu bankanın birkaç bin kredi kartı iptalini ruhu bile duymaz. bankaları en çok ani mevduat kapatma işlemi etkiler. 15000 müşterisi olduğunu sanan salaklar var yazmış bir bankacılık duayeni suser, 15000 kişi mevduat çeksin de gör sen likidite etkisini. sayın şahenk ekrana çıkar paramız var diye açıklama yapar."
2418,03.06.2013,maliye memurlarının maaşlarını veren banka.o memurların pek çoğu da bu bankanın hem kredi kartlarını hem de maaş kartlarını kullanıyor üstüne pek çoğunun da yine maaşlar ordan geliyor bütün hesaplar tek bir yerde olsun diyerek bütün para hesaplarının olduğu banka.
2419,03.06.2013,"ne yazık ki mevduat da çekilse, kredi kartları da iptal edilse bankaya hiç bir şey olmayacaktır. kabak zaten hedef baskısından bunalan şube ve diğer pazarlamacı kitlenin başına patlayacaktır. yeterince itibarı zedelenmiştir sanıyorum. bankanın.. sonuçta itibar paradan önemli demiyor muyuz sektörde? şimdi her festivalde, etkinlikte garanti bankası sponsorluğuna denk gelirsek şaşırmayalım. elbette yersek."
2420,03.06.2013,"nihat sırdar'a mesaj atan bir banka çalışanına göre, sabahtan beri pek çok kişi hesaplarını kapatmak için aramış. mesaj atan kişi, banka ismini veremiyorum tabii ki, demişti ama nihat sırdar'ın da belirttiği üzere biz anladık hangi banka olduğunu.şimdi, senin benim sikindirik 2000 limitli 5000 limitli kredi kartını iptal etmesi, kıçı kırık hesaplarını kapatması bir şey değiştirecek mi, garanti zarar edecek mi? pek tabii ki hayır. ama önemli olan niyet göstermektir. ben bu olaylara hep böyle bakarım.bundan 2-3 ay önce bir amın evladı, babamın evladı değilsiniz, ücret alırım sizden demişti, hatırlıyor musunuz? bir arkadaşım şans eseri o esnada kredi yapılandırması yapıp o amın evladının bankasını bırakmayı planlıyordu. durumdan haberdar ettim kendisi, müşteri temsilcisine, amın evladı genel bir şeyiniz böyle böyle dediği için iptal ediyorum tüm hesaplarımı dedi. bir şey değiştiğini sanmıyorum. ama biz niyetimizi belli ettik.elinde hiçbir şeyin yoksa bile, niyetini belli et. iyiler bazen kazanır bu amına kodumun dünyasında."
2421,03.06.2013,(bkz:bütün paramızı bankalardan çekiyoruz kampanyası)
2422,03.06.2013,hesapta deposit olarak bekletilen paralarin tamaminin cekilmesi gereken banka.
2423,03.06.2013,"kartlarımı, hesaplarımı kapattırdığım banka.siktir git bu ülkeden, bir daha da gelme."
2424,03.06.2013,borsada işlem gören hisseleri an itibariyle %6.8 değer kaybetmiştir.
2425,03.06.2013,az sonra gidip gsbonus'umu iptal ettireceğim banka.
2426,03.06.2013,"kartımı kapattıracağım banka. bir kart, hesap kapatmakla ne olur demeyelim, yüzbinler yaparsa çok etkisi olur. olmasa bile ibrahim yanarken su taşıyan karıncanın dediği gibi: tarafımız belli olsun.not: önce bonuslarınızı da kullanın, kullanmadan kapatırsanız o bonuslar bankaya kar kalıyor, onu bile bırakmamak lazım bunlara."
2427,03.06.2013,"boykot edilmesiyle birşey olmaz diyen arkadaşlar cuma günü de gezi parkından bir şey çıkmaz diyen arkadaşlarla hala-dayı çocuğuymuş. garanti bankasının ikinci gezi parkı vakası olması yakındır. mehmet tezkan'ın milliyet'te bugün yazdığı beyaz gençlerin paraları vardı artık taşakları da var. toma'dan gelen suya hazır olda bekleyerek cevap veren kitle iki telefon açmaya üşenmeyecektir.bu süreç içinde banka yetkilileri acımadı ki acımadı ki diyecekler, tıpkı ntv'nin taksim'de bir kaç yüz kişi polise direniyor dediği gibi. ama bankada çalışan bizim gibi pek çok insan var ve etkinin dışarı sızmaması mümkün değil."
2428,03.06.2013,kız arkadaşımın bugün itibarı ile usd ve tl hesaplarını kapattırdığı banka. ben yıllar önce kapatmıştım zaten. aşağı yukarı 8000 liralık kayıp koca bankaya koyar mı? koymaz. ama bu bankaya para kazandıracağıma gider yakarım o paraları daha iyi. gidip iş bankası'na yatırıcaz artık.
2429,03.06.2013,"sabah kredi kartımı iptal ettirdiğim banka, ama hesap henüz kesilmedi ferit."
2430,03.06.2013,"hesap kapatmak zengin işidir. hesabı kapatmak için önce borcu ödemek lazım, borcumu ödeyecek olan varsa seve seve kapatırım."
2431,03.06.2013,"hali hazırda bir kaç aylık borcum olan bonusum var hesaplarımı zaten kapattım,borcu biter bitmez güle güle garanti bankası umarım bir daha hiç görüşmeyiz."
2432,03.06.2013,akp karşıyaka il başkanlığı'nın alt katında şubesi olan banka. gece önünde büyük bir kalabalık vardı. akp binasını taşlamış olmalarına rağmen grup dağılmıyordu. gece il başkanlığının ateşe verildiğini öğrendim. sabah binanın önünden geçerken gördüm ki şubenin camlarını da kırmışlar.kendisi ile bütün bağlantılarımı çok önceden kesmiş olduğum için inanılmaz bir iç huzurum var.
2433,03.06.2013,"eşimin çalıştığı şirkette sabah itibariyle onlarca insanın paralarını çekmeye başladığı banka, 1 milyon tl'nin üstünde para çekecekler sadece bugün. şirketi de çalıştığı bankayı değiştirmeye, garanti'deki hesaplarını kapamaya ikna etmeye çalışacaklar. sabahki düşüş daha başlangıç ferit, sırada yeni sürprizler var yani... eee yalakalığın ödülleri olduğu kadar, cezası da var demek ki..."
2434,03.06.2013,"eğer para çekme işi bir salgın haline gelirse batacak banka. rezerv'leri bitene kadar yüklenmek gerek. bir kere para ödeyemiyor söylentisi çıkarsa zaten gümler. ama olmaz, oldurmazlar."
2435,03.06.2013,kolay kolay batırılmayacak yalaka bankası. benzinden ondan bundan toplananlarla ayakta tutulur o.
2436,03.06.2013,"eur, tl,usd,dkk hesaplarimi ve kartlarimi iptal ettirdigim banka. herkes duyarli olup hesabini kapatirsa, parasini cekerse halkin tepkisini anlamis olur ferit sahenk."
2437,03.06.2013,son 6-7 sene içindeki karlılık durumundan bahsettiğim bir entryim ile kendilerine günaydın demek istediğim bankadır.#25347609
2438,03.06.2013,hesabım olmayan banka. zaten aklın yolu bir. steve jobs olayına da kıl olmuştum zaten. steve amcayı öyle çakma çakma reklamda kullanmak nedir.pezolar ! (para birimi olan)
2439,03.06.2013,an itibariyle 2 kredi kartı ve bir vadeli hesabımı kapattırdığım banka. yurtdışındaki ablam döndüğünde faizini kırdırtma pahasına benimkine oranla çok daha fazla para bulunan hesabını kapattıracağını söyledi.
2440,03.06.2013,"hesabınızı kapatamıyorsanız bile, hesabınızdaki bütün nakdi çekmeniz de etkili bir yöntemdir. hiçbir şey yapmamayı bırakın yeter."
2441,03.06.2013,"galatasaray üniversitesi'nin harçları bu bankanın ortaköy şubesine yatar.harçlarını bu bankaya toplayan diğer üniversitelerin listesi de şöyle:adıyaman üniversitesiaksaray üniversitesibalıkesir üniversitesibilkent üniversitesi (garanti, iş bankası ve yapı kredi'ye yatırılabiliyormuş. siz hangisini tercih edersiniz)boğaziçi üniversitesi (hem garanti'ye hem akbank'a yatirilabiliyormus)dicle üniversitesidoğu akdeniz üniversitesiege üniversitesierzurum atatürk üniversitesigalatasaray üniversitesigaziantep üniversitesiharran üniversitesikilis üniversitesimuğla üniversitesimustafa kemal üniversitesinevşehir üniversitesiniğde üniversitesipamukkale üniversitesirize üniversitesisütçü imam üniversitesiuludağ üniversitesiuşak üniversitesiyaşar üniversitesihttp://www.garanti.com.tr/…site_harc_odemeleri.pagegidin bir konuşun bence rektörünüzle/dekanınızla.edit: istanbul üniversitesi halk bankasına yatırıyor dediler, düzeltiyoruz. garanti bankası'nın yalansıyız. gene oyuna getirdiler beni bak yaaedit 2: bir güzel haber de erciyes üniversitesi ile ilgili geldi. orası da garanti ile çalışmıyormuş. liste kısalıyor. haydi bakalım.edit 3: haberler gelmeye devam ediyor. düzeltmeler içinthe game'e,leon the amateur'e veomr'ye teşekkür ediyoruz. odtü'nün ve bilkent'in kimle çalıştığından emin değiliz. iş bankası da ""bize yatırabilirsiniz"" diyormuş. doğrusunu bilen varsa söylesin.edit 4: odtü işbankası ile çalışıyormuş. o da gitti.edit 5: bogazici harclari akbank'a da yatirilabiliyormus."
2442,03.06.2013,"15 yildir tek kredi kartim vardi o da garanti. bugunden baslayarak, kendileri ile calismayi biraktigim bankadir. ailemde de dostlarimla da, hepsiyle bu yaklasimimi paylasiyorum.(hatta yetmiyor, doors grubu lokantalarda eglence mekanlarinda da hic goremeyecek kimse beni cunku garanti hangi gruba aitse, doors mekanlari da ayni grubu zengin ediyor kasim 2012`den beri...)"
2443,03.06.2013,"kendi ipini kendi ceken banka olmustur.zaten uzun zamandir tiksinmekteydim, bardagi tasiran son damla oldu sahenkin yaptigi.batarsiniz lan insallah. yuzde 8 kusur dusus yetmez.satin hisseleri, kapayin hesaplari kredi kartlari, pos makinesini kullanan dukkanlar kullanmayin, iade edin. anlamayacak baska turlu bu patronlar, yaranmalari gerekenin yalnizca ve sadece halk olmasi gerektigini.hicsiniz ulan siz halk olmadan, benim param olmadan onun parasi olmadan sen de olamazsin!!!"
2444,03.06.2013,"hala cüzdanında aktif bir şekilde kredi kartları, banka kartları bulunmasına rağmen yalandan ""iptal ettik, vidi vidi"" diyen müşterilere sahiptir.aferin iptal edin de tmsf'ye geçsin banka. sonrası yeşil sermaye zaten. akar."
2445,03.06.2013,an itibari ile ilişiğimi tamamen kestiğim banka.+1.
2446,03.06.2013,biraz önce beni arayan bankadır.bir bayan bana kampanya ile ilgili bilgi vermek istedi ve kampanya ile ilgili sözünü devam ettiremeden istemiyorum dedim.neden dedi?bu kadar tepki varken sizin nedenini daha iyi bilmeniz gerek dedim.kayıtlara not düşeceklermiş ! düşsünler bakalım.umarım tepkinin farkındalardır.bugün akşam tüm paramı çekeceğim bankadır aynı zamanda.
2447,03.06.2013,"kredi kartlarımı ve otomatik ödeme talimatlarını iptal edip, ne kadar param varsa başka bir bankaya aktaracağım bir bankadır artık..."
2448,03.06.2013,vadeli mevduat hesabımı yarım saat önce kapatıp tüm paramı çektiğim bankadır. bizimkisi okyanusta damla gibi ama herkesten bu destek gelince baya bir yıkıma uğramış olmalılar. zira ilk defa bir garanti bankası şubesini bu kadar boş ve yalnız gördüm.
2449,03.06.2013,çok uzun süredir aktif olarak kullandığım hesabımı bugün kapatıyorum.çok etkili olacağını ve olduğunu bugün bu konularda gayet bilgili bir arkadaşımdan öğrendim.panik yayılmaktaymış garantide.direnin.(bkz:#34298555)
2450,03.06.2013,"hiç bir zaman hesap sahibi olmadığım banka. daha da olmam. ama özellikle facebook'ta insanları hesaplarını kapatmaya yönelik bilinçlendiriyorum ki zaten herkes şu an çatır çatır hesap kapatıyor.birileri söylemiş ben de söyleyeyim. hesaplardaki tüm paraları çekmek ve kapatmak bunları çok etkileyecektir. yalnız şunu da belirtmek gerekiyor, bu boykotu herkesle paylaşalım. annemize, babamıza, telefon listelerimizdeki herkese, bütün facebook listemize, tanıdığımız herkese yayalım. ancak bu şekilde başarıya ulaşacaktır.eğer bu bankayla çalışan üniversiteler varsa, o üniversitelerin öğrencileri rektörlerine bu konuda şiddetli baskı yapmalılardır. çünkü maaş anlaşmaları bankalar için çok avantajlı şeyler, maaş anlaşmaları iptal edilmeye başlarsa işte o zaman ciddi bir sıkıntıya girecektir."
2451,03.06.2013,daha 3 ay önce limitimi artırdılar bugün bir daha artıralım diyorlar ne oluyor la amacınız ne.
2452,03.06.2013,(bkz:garanti kartlarını iptal kampanyası)
2453,03.06.2013,kredimi erkenden kapattım. tüm paramı eft yaptım. kredi kartımdaki bonusu da harcayınca büyük bir zevkle her bir ürününü iptal edeceğim banka.
2454,03.06.2013,an itibariyle kredi kartımı ve hesabımı kapattığım banka.
2455,03.06.2013,maaşımın yattığı banka. maaş yattığı anda tamamını başka bankaya aktarıyorum artık. bütün otomatik ödeme talimatlarımı ve kredi kartlarımı iptal ettirdim.
2456,03.06.2013,(bkz:bank run)
2457,03.06.2013,hesap kapatma çok etkilidir. bankalar zaten mevduatla ayakta durur. panik oluştuğu zaman batma tehlikesi vardır. bu yüzden en etkili yöntem parayı çekip hesabı kapatmak. canlı yayından çok daha etkili olur.tanım: bir banka.
2458,03.06.2013,"yıllardır kendini garanti bankası yapan üst gelir ve eğitim grubundan insanlara çaktırmadan iktidar yandaşlığı yapan, bir yandan da muhafazakarlardan müşteri kazanmaya çalışan, ama kimsenin beklemediği şekilde birden uyanan eski tarz müşterilerinin bir anda bankada kopmasını izleyen banka.tavuklarla mavuklarla muhafazakar anadolu müşterisi çekmeye çalışıyordunuz, şimdi istikameti tamamen oraya çevirebilirsiniz; faizsiz bankacılık deneyin, zaten normalden bir farkı da yok."
2459,03.06.2013,"biraz önce miles&smiles kartımı iptal ettim, zaten mil politikasına çok karşıydım, zamanlama harika oldu.(bkz:#31461040)"
2460,03.06.2013,twitter'da da trend olursa 1 hafta içinde batacağını düşündüğüm banka.
2461,03.06.2013,bugün borsadaki değerinde bir değişiklik olup olmadığnı merak ettiğim banka.
2462,03.06.2013,twitter'da trend olmuştur şu anda.çok fena tutuştuğunu görebiliyor gibiyim.#garantidenparanicek
2463,03.06.2013,hisse senedi fiyatı bir önceki kapanış fiyatına göre %9.04 düşmüştür şu an itibarı ile. ayrıca bugün en çok işlem gören hisseymiş.şimdi onlar düşünsün.
2464,03.06.2013,"bugünkü paranı garantiden çek ve garanti kredi kartını iptal ettir eylemlerinden sonra değer kaybetmiştir. borsada 9.63'ten açılış yapan garanti bankası şuan %8,04 kaybıyla 9,63'ten 8.92'ye inmiştir. ayrıca şuan borsada en çok işlem gören şirkettir. şirket hacmi borsada şuan 413.950.814,12'yi gördü."
2465,03.06.2013,zamanında babama hesapları kapatmayalım mutlaka bir gün lazım olur dediğim banka işte bak lazım oldu şimdi
2466,03.06.2013,hisseleri bugün %9 değer kaybetmiştir.
2467,03.06.2013,"hesabını kapattıranların nesini özleyeceklerini merak ettiğim banka. en yüksek işlem ücretleri ve komisyonları, afedersiniz g.tünden uydurulmuş masraf yansıtmaları (hesap işlemsizlik ücreti), ""kuşbeyinli"" reklamları, adamına göre muamele, darda kalan kobileri tespit edip üzerine yüklenmeler (sanayi bölgelerinde birisine ""garanti"" deyin hele), soyup soğana çevirmeleri.. efendim teknolojisi çok iyiymiş. başka bankanın internet şubelerine de şöyle bir bakın. kimse artık teknolojik altyapıyı bırakmıyor. bir tek garanti değil yani."
2468,03.06.2013,"yarın, kendilerine emanet ettiğim 25 bin tl civarı paramı başka bir bankaya aktararak bundan sonra daha rahat uyumamı sağlayacak olan bankadır. kredi kartında taksit olduğu için iptal ettiremiyorum ama başka taksite girmeyerek en kısa sürede onu da iptal ettireceğim.tamam belki 25 bin tl okyanusta bir damla olabilir, ama benim alnımdan düşen damla o okyanusta olmayacak."
2469,03.06.2013,"gs bonus kartını an itibariyle iptal ettirdiğim banka.bundan sonra siksen çalışmam bu adamlarla.p.s: bilmem kaç lira bonusum varmış, üstüne bilmem ne kadar da bonus verelim, kapattırmayın diyor bir de. ferit şahenk'e göre her şey para ya, bize göre de öyle sanıyorlar sanırım. yesinler sizi."
2470,03.06.2013,"bu iktidar desteğiyle batacağını falan düşünmediğim, fakat özellikle mevudatını çekenler sayesinde çok ciddi bir göt tutuşması yaşayacağını düşündüğüm banka.bankacılık sistemi güven üzerine kuruludur. eğer bu hesap kapatma işleri yayılır ve eyleme destek vermeyenlerin bile götü tutuşarak ""bizim paralar yanmasın arada"" diye şubeye koşmaları başlarsa fena darbe yer garanti. ondan sonra anlaşılır 3-5 çapulcununun değeri..."
2471,03.06.2013,hesaplarımı ve otomatik ödemelerimi zaten 1 yıl önce kapattırdığımdan şimdi nasıl protesto edeceğim diye kara kara düşündüğüm banka.
2472,03.06.2013,allah ne verdiyse biz de bunlardan geri aldık.
2473,03.06.2013,yatan maaş başka bir bankaya aktarılmış ve kredi kartım kapattırılmıştır. güle güle garanti bir daha görüşmemek üzere.
2474,03.06.2013,"an itibariyle hiç bir bağımın kalmadığı banka. eylemlerde yaralanan, yoğun bakımda hayat mücadelesi veren bu ülkenin çocuklarının çektiği polis terörünü ekranlarına getirmeyen ve bunları haber yaptırtmayan korkak bir işadamına teslim edilecek param yok.edit: imla"
2475,03.06.2013,tüm paramı başka bir bankaya aktardım sabah ilk iş olarak. sonra da hesaplarımı kapadım. iş yaptığım tüm insanlara da başka bir bankaya ait başka bir hesap numarası verdim. bu ferit şahenk denen adamın batmasında bir gram katkım olacaksa ne mutlu bana.
2476,03.06.2013,"enfes banka, şahanedir.kredi borcum var, mecburen aşkımız devam edecek bir süre daha.sonrasında biri ek diğeri normal kartımı(nerden baksan 5 yıllık) kapatıyorum, zaten hesap işletim ücretinden kavgalıydık, tartışmalar şiddetli geçimsizlik derken ilişkimiz bugün buraya kadar taşıdık.yeni aşklara doğru."
2477,03.06.2013,iyi ki taşıt kredisini başka yerden almışım dedirten banka bir de onu peşin ödeyip kapatmak zorunda kalmadım.
2478,03.06.2013,"""it, eşşek bile burada hesap açıyor siz ne bekliyorsunuz?"" temalı reklamalarından sonra zaten nazarımda bitmiş olan bankaydı (şaka maka ne kötü mesajlı reklamlardı onlar öyle).gün itibariyle gömüldü ve kireç döküldü.."
2479,03.06.2013,"bankayı koruyan insanlar olduğunu gösterdi bana. lan azına tükürdüğüm bankayı bile koruyacak kadar küçüldün mü? sana ne yararı var, senin için ne yapıyor da sen büyük bir yangınla bankayı koruyorsun? sende hiç beyin yokmuş arkadaş bugün bundan tamamen emin oldum. kartı kestim, hesabı kapattım."
2480,03.06.2013,"taksitle çok fazla borcum olduğu için kredi kartlarımı kapatamadığım banka.(hepsini ödemem mümkün değil, kredi de çekebilecek durumda değilim) en azından mevduat hesabımdaki parayı başka bankaya aktarabildim. ama borcum bitsin kartlarını zevkle iptal ettiririm.edit: kartı kaybettim diyerek yenisini istemeyin borcunuzu yine taksit taksit odersiniz sorun degil ama tamamen kapatiyorum derseniz borcunuzu topluca odemeniz lazim.. deniyor mesajlardaancak burda şöyle bir durum var, aramızdaki sözleşme gereği eğer ben kartı kaybedersem veya çalınırsa, yeni kart gönderilir diyor hatta onun için ceza bile var. kart yenileme ücreti adı altında. o açıdan direk kaybettim ama yenisini istemiyorum demek süregiden bir borç durumunda hukuki olarak bağlayıcı olabilir diye düşünüyorum. yani bu konuda sanıyorum anlaşma maddelerine bakar iş. hukukçu arkadaşlarımız varsa bu durumu açıklarlarsa seviniriz."
2481,03.06.2013,"her ayın 5'inde maaş alıyorum, işin kötü tarafı hesapta da para yok anasını satayım. 5'i sabahı yatsın, hepsini çekip evde saklayacağım.kredi kartıyla ilgili de çogzel planlarımın olduğu bankadır."
2482,03.06.2013,"buradaki hesapları vs. kapatmanın yanı sıra, doğuş grubu'ndan araba siparişi verenler, sırada bekleyenler de arabalarını başka yerden alsa ne güzel olur.halkın bonusunu gören banka."
2483,03.06.2013,maaşımı aldığım gibi kalan borcu kapatıp cart diye hesabı kapatacağım banka. zaten banka deseniz banka değil soyguncu. ona mı kaldık biz acaba? al kartlarını gözüne sok garanti.
2484,03.06.2013,hakkında bu kadar entry girilince tüm ilişkimi kesme kararı aldığım banka.
2485,03.06.2013,an itibariyle hisselerindeki düşüş 8.25%dir.
2486,03.06.2013,kredi kartını az önce iptal ettirerek bütün ilişkimi kestiğim banka.
2487,03.06.2013,"direnişin bankaya yansıması kötü oldu tabi. kredi kartlarını iptal ettirmek bankaya dokunmayabilir ama ,kredi kartını iptal ettiren yarın arabasını da kesip attı.(bkz:doğuş otomotiv)(bkz:volkswagen)"
2488,03.06.2013,kullanmış olduğum konut kredisinide cezasınıda ödemek suretiyle ilişkimi kestiğim banka.bye bye!bu arada şirketteki kiralık jettalara da güle güle.
2489,03.06.2013,sozlukculerin hemen hepsinin bir sekilde bu bankayi bugune kadar beslediklerini ogrenmis bulunmaktayim.ben de bu banka nasil bu kadar kar ediyor diye dusunurdum. bunlari siz zengin etmissiniz ya la.
2490,03.06.2013,turkcell çalışanlarının büyük bir kesiminin maaşlarını aldığı bankadır. tepebaşı'nda sabah başlatılan liste aracılığıyla şu sıralar herkes anlaşmalı alternatif banka hesaplarına**geçiş için imza atıyor. miles&smiles kredi kartımı biraz önce iptal ettirerek ilişkimi tamamen kestiğim kurum olmuştur.
2491,03.06.2013,sözlükteki zenginleri ortaya çıkaran banka müsfettesi
2492,03.06.2013,"2 senedir bünyesinde çalışmakta olduğum ve alt şirketleri ile birlikte 100'ün üzerinde insanın maaş ödemelerini garanti bankası üzerinden aktarmakta olan şirketim, muhtemelen kısa süre içinde bir açıklama ile duyuracağı gibi, banka ile olan ilişkilerini sonlandırma çalışması yapmakta.bu da yaklaşık olarak yıllık 5 milyon türk lirası gibi bir akışın kesilmesi anlamına geliyor."
2493,03.06.2013,hisseleri %9 yakın bir oranla düşen banka.http://tr.investing.com/equities/garanti-bankasi
2494,03.06.2013,gs bonus'um yüzünden buruk veda yaşayacağım kart diye düşünürkendenizbank bonus'u aklıma getirmiştir. ama ismi bonus diye bir ilişkisi vardır mutlaka. galatasaray madem fb ve bjk gibi halkın çoğunluğunun bir kulübü o halde zarar da etsek gs yönetiminden acilen anlaşmasını feshedip medya patronuna ait olmayan x bir bankayla anlaşmasını talep ediyorum.
2495,03.06.2013,(bkz:#garantidenparanicek)
2496,03.06.2013,"hayatimda garanti'de isim olmadi ama annemin biriktirdigi ev parasi bunlarda yatiyodu. aradim kapat hesabi dedim, gerekirse yastikalti yap yine de kapat. kredi kartini da iptal et. gercekten bu tepkimiz ise yariyorsa ne mutlu. birlik olunca bir seyleri degistirebiliyormusuz demek ki. insan kendini harika hissediyor."
